2025-04-17,01:38:28,14.66,PSI,101084.0,Pa,101.0855,kPa,758.211,torr,29.8514,inHg,0.997763,atm,1.010943,bar,27.0,%3,27.3,C3,29.4,%5,24.7,C5,0,valve
2025-04-17,01:39:28,14.66,PSI,101069.1,Pa,101.0798,kPa,758.157,torr,29.8503,inHg,0.997634,atm,1.010896,bar,27.0,%3,27.2,C3,29.2,%5,24.8,C5,0,valve
2025-04-17,01:40:28,14.66,PSI,101075.9,Pa,101.0803,kPa,758.162,torr,29.8497,inHg,0.997679,atm,1.010904,bar,27.0,%3,27.2,C3,29.0,%5,24.9,C5,0,valve
2025-04-17,01:41:28,14.66,PSI,101077.9,Pa,101.0803,kPa,758.159,torr,29.8495,inHg,0.997690,atm,1.010872,bar,27.0,%3,27.2,C3,28.8,%5,25.0,C5,0,valve
2025-04-17,01:42:28,14.66,PSI,101066.6,Pa,101.0778,kPa,758.143,torr,29.8494,inHg,0.997698,atm,1.010837,bar,27.0,%3,27.2,C3,28.7,%5,25.1,C5,0,valve
2025-04-17,01:43:28,14.66,PSI,101075.0,Pa,101.0773,kPa,758.178,torr,29.8476,inHg,0.997651,atm,1.010846,bar,27.0,%3,27.2,C3,28.5,%5,25.2,C5,0,valve
2025-04-17,01:44:28,14.66,PSI,101067.0,Pa,101.0774,kPa,758.133,torr,29.8498,inHg,0.997649,atm,1.010805,bar,27.0,%3,27.2,C3,28.3,%5,25.3,C5,0,valve
2025-04-17,01:45:28,14.66,PSI,101069.7,Pa,101.0746,kPa,758.117,torr,29.8478,inHg,0.997661,atm,1.010835,bar,27.0,%3,27.2,C3,28.1,%5,25.4,C5,1,valve
2025-04-17,01:46:28,14.66,PSI,101067.2,Pa,101.0793,kPa,758.150,torr,29.8502,inHg,0.997723,atm,1.010896,bar,27.0,%3,27.2,C3,28.0,%5,25.4,C5,1,valve
2025-04-17,01:47:28,14.66,PSI,101062.8,Pa,101.0836,kPa,758.150,torr,29.8501,inHg,0.997673,atm,1.010846,bar,27.0,%3,27.2,C3,27.9,%5,25.5,C5,1,valve
2025-04-17,01:48:28,14.66,PSI,101070.1,Pa,101.0732,kPa,758.169,torr,29.8475,inHg,0.997613,atm,1.010814,bar,27.0,%3,27.2,C3,28.0,%5,25.4,C5,1,valve
2025-04-17,01:49:28,14.66,PSI,101073.4,Pa,101.0817,kPa,758.182,torr,29.8488,inHg,0.997647,atm,1.010873,bar,27.0,%3,27.2,C3,28.0,%5,25.4,C5,1,valve
